wallet_id,user_id,balance,currency,status,created_at,updated_at
W004443,U004443,73607.75,IDR,FROZEN,2025-05-22 01:00:00,2026-04-30 01:00:00
W004444,U004444,65462.21,IDR,ACTIVE,2026-06-15 21:00:00,2026-08-23 00:00:00
W004445,U004445,17809.34,IDR,ACTIVE,2025-01-02 02:00:00,2025-01-16 02:00:00
W004446,U004446,90342.23,IDR,ACTIVE,2025-05-21 11:00:00,2026-06-27 11:00:00
W004447,U004447,155968.58,IDR,ACTIVE,2026-06-16 06:00:00,2026-07-31 06:00:00
W004448,U004448,17599.05,IDR,ACTIVE,2026-05-14 23:00:00,2026-08-23 00:00:00
W004449,U004449,35801.0,IDR,ACTIVE,2025-10-13 14:00:00,2026-07-21 14:00:00
W004450,U004450,147241.52,IDR,ACTIVE,2026-02-06 01:00:00,2026-08-23 00:00:00
W004451,U004451,29132.56,IDR,ACTIVE,2025-03-27 00:00:00,2026-04-25 00:00:00
W004452,U004452,34358.32,IDR,ACTIVE,2025-02-10 14:00:00,2026-06-19 14:00:00
W004453,U004453,36590.94,IDR,ACTIVE,2026-02-13 20:00:00,2026-04-13 20:00:00
W004454,U004454,94849.38,IDR,ACTIVE,2025-11-26 03:00:00,2026-04-10 03:00:00
W004455,U004455,182054.37,IDR,ACTIVE,2024-10-19 07:00:00,2025-04-13 07:00:00
W004456,U004456,318492.46,IDR,ACTIVE,2024-04-18 10:00:00,2024-11-10 10:00:00
W004457,U004457,167241.07,IDR,ACTIVE,2025-01-17 18:00:00,2025-07-15 18:00:00
W004458,U004458,58876.58,IDR,ACTIVE,2026-02-12 08:00:00,2026-08-23 00:00:00
W004459,U004459,113789.75,IDR,ACTIVE,2026-01-31 14:00:00,2026-08-23 00:00:00
W004460,U004460,16524.86,IDR,ACTIVE,2026-06-19 21:00:00,2026-08-23 00:00:00
W004461,U004461,562762.02,IDR,ACTIVE,2024-08-19 10:00:00,2025-09-21 10:00:00
W004462,U004462,26566.74,IDR,ACTIVE,2025-07-19 17:00:00,2026-02-02 17:00:00
W004463,U004463,104800.28,IDR,ACTIVE,2024-10-19 03:00:00,2026-02-24 03:00:00
W004464,U004464,69052.43,IDR,ACTIVE,2025-02-17 03:00:00,2025-04-18 03:00:00
W004465,U004465,15057.18,IDR,ACTIVE,2025-08-01 22:00:00,2026-03-11 22:00:00
W004466,U004466,26708.1,IDR,ACTIVE,2026-04-11 23:00:00,2026-08-23 00:00:00
W004467,U004467,196337.78,IDR,CLOSED,2024-01-27 08:00:00,2024-05-12 08:00:00
W004468,U004468,51550.6,IDR,ACTIVE,2024-05-08 19:00:00,2024-08-14 19:00:00
W004469,U004469,22750.53,IDR,ACTIVE,2025-12-16 03:00:00,2026-01-03 03:00:00
W004470,U004470,44211.46,IDR,ACTIVE,2024-11-23 03:00:00,2025-10-20 03:00:00
W004471,U004471,22741.58,IDR,ACTIVE,2026-06-16 10:00:00,2026-06-21 10:00:00
W004472,U004472,34011.27,IDR,ACTIVE,2024-05-25 08:00:00,2025-09-25 08:00:00
W004473,U004473,12207.54,IDR,ACTIVE,2025-03-08 15:00:00,2025-06-11 15:00:00
W004474,U004474,58843.23,IDR,ACTIVE,2024-11-01 11:00:00,2025-02-19 11:00:00
W004475,U004475,68369.67,IDR,ACTIVE,2025-10-07 22:00:00,2025-10-25 22:00:00
W004476,U004476,34528.77,IDR,ACTIVE,2024-11-23 06:00:00,2025-08-05 06:00:00
W004477,U004477,195209.44,IDR,ACTIVE,2024-06-27 05:00:00,2024-09-09 05:00:00
W004478,U004478,36500.81,IDR,ACTIVE,2024-08-22 14:00:00,2024-11-04 14:00:00
W004479,U004479,51516.2,IDR,ACTIVE,2024-11-18 23:00:00,2024-12-04 23:00:00
W004480,U004480,32570.98,IDR,ACTIVE,2025-10-01 20:00:00,2026-03-06 20:00:00
W004481,U004481,39971.84,IDR,ACTIVE,2024-06-28 23:00:00,2025-07-15 23:00:00
W004482,U004482,119174.85,IDR,ACTIVE,2025-08-17 09:00:00,2026-08-23 00:00:00
W004483,U004483,16995.51,IDR,ACTIVE,2024-10-07 17:00:00,2025-06-28 17:00:00
W004484,U004484,89416.3,IDR,ACTIVE,2024-02-20 23:00:00,2025-03-31 23:00:00
W004485,U004485,28927.1,IDR,ACTIVE,2026-04-02 23:00:00,2026-08-23 00:00:00
W004486,U004486,17669.33,IDR,ACTIVE,2024-11-04 21:00:00,2025-09-03 21:00:00
W004487,U004487,41261.36,IDR,ACTIVE,2026-06-07 10:00:00,2026-08-23 00:00:00
W004488,U004488,286488.78,IDR,FROZEN,2025-06-07 07:00:00,2026-01-01 07:00:00
W004489,U004489,103660.72,IDR,ACTIVE,2025-12-08 03:00:00,2026-08-23 00:00:00
W004490,U004490,40372.72,IDR,ACTIVE,2025-03-14 18:00:00,2026-03-25 18:00:00
W004491,U004491,23563.18,IDR,ACTIVE,2025-03-19 19:00:00,2026-01-07 19:00:00
W004492,U004492,384155.48,IDR,ACTIVE,2024-01-14 02:00:00,2025-03-15 02:00:00
W004493,U004493,77612.12,IDR,ACTIVE,2025-03-23 03:00:00,2026-07-19 03:00:00
W004494,U004494,61010.19,IDR,ACTIVE,2026-07-09 08:00:00,2026-08-23 00:00:00
W004495,U004495,100435.94,IDR,ACTIVE,2025-08-14 00:00:00,2026-08-23 00:00:00
W004496,U004496,112334.71,IDR,ACTIVE,2026-06-04 19:00:00,2026-08-23 00:00:00
W004497,U004497,36043.03,IDR,ACTIVE,2026-06-27 03:00:00,2026-08-23 00:00:00
W004498,U004498,137874.7,IDR,ACTIVE,2024-07-05 19:00:00,2025-02-21 19:00:00
W004499,U004499,14516.04,IDR,ACTIVE,2025-10-22 03:00:00,2026-08-23 00:00:00
W004500,U004500,107084.45,IDR,ACTIVE,2025-05-24 04:00:00,2026-04-27 04:00:00
W004501,U004501,38282.76,IDR,ACTIVE,2025-04-23 20:00:00,2025-07-26 20:00:00
W004502,U004502,202534.44,IDR,ACTIVE,2025-02-08 16:00:00,2025-09-25 16:00:00
W004503,U004503,35803.13,IDR,ACTIVE,2024-02-10 23:00:00,2024-03-20 23:00:00
W004504,U004504,162753.33,IDR,ACTIVE,2025-07-17 22:00:00,2026-05-15 22:00:00
W004505,U004505,80180.51,IDR,ACTIVE,2024-12-25 19:00:00,2025-03-11 19:00:00
W004506,U004506,935449.48,IDR,ACTIVE,2024-04-04 08:00:00,2025-02-23 08:00:00
W004507,U004507,131728.59,IDR,ACTIVE,2024-05-12 09:00:00,2025-05-09 09:00:00
W004508,U004508,62385.05,IDR,ACTIVE,2024-02-05 01:00:00,2024-04-21 01:00:00
W004509,U004509,10859.27,IDR,ACTIVE,2024-07-16 13:00:00,2024-11-26 13:00:00
W004510,U004510,185774.23,IDR,ACTIVE,2024-06-17 05:00:00,2025-02-17 05:00:00
W004511,U004511,200270.8,IDR,ACTIVE,2024-09-03 17:00:00,2025-12-26 17:00:00
W004512,U004512,41917.45,IDR,CLOSED,2025-03-21 13:00:00,2026-02-04 13:00:00
W004513,U004513,29920.63,IDR,ACTIVE,2024-07-14 12:00:00,2025-09-17 12:00:00
W004514,U004514,144244.33,IDR,ACTIVE,2025-09-22 08:00:00,2026-06-29 08:00:00
W004515,U004515,78787.84,IDR,ACTIVE,2025-12-02 02:00:00,2025-12-21 02:00:00
W004516,U004516,49865.1,IDR,ACTIVE,2024-04-11 02:00:00,2025-08-11 02:00:00
W004517,U004517,95271.65,IDR,ACTIVE,2025-06-24 18:00:00,2026-05-17 18:00:00
W004518,U004518,41783.01,IDR,ACTIVE,2024-09-26 04:00:00,2025-09-18 04:00:00
W004519,U004519,196882.31,IDR,ACTIVE,2026-01-15 04:00:00,2026-08-23 00:00:00
W004520,U004520,45125.68,IDR,ACTIVE,2025-01-26 06:00:00,2025-02-04 06:00:00
W004521,U004521,144250.59,IDR,ACTIVE,2024-06-22 13:00:00,2025-03-01 13:00:00
W004522,U004522,62274.62,IDR,ACTIVE,2024-07-04 15:00:00,2025-05-16 15:00:00
W004523,U004523,84360.41,IDR,ACTIVE,2024-11-19 07:00:00,2025-10-24 07:00:00
W004524,U004524,368967.7,IDR,ACTIVE,2024-12-24 14:00:00,2025-08-15 14:00:00
W004525,U004525,36900.5,IDR,ACTIVE,2025-03-07 02:00:00,2025-03-12 02:00:00
W004526,U004526,133891.82,IDR,ACTIVE,2025-10-21 00:00:00,2026-07-09 00:00:00
W004527,U004527,272500.78,IDR,ACTIVE,2024-01-23 04:00:00,2024-05-30 04:00:00
W004528,U004528,128578.2,IDR,ACTIVE,2025-11-26 16:00:00,2026-08-23 00:00:00
W004529,U004529,210285.49,IDR,ACTIVE,2024-02-17 20:00:00,2024-08-18 20:00:00
W004530,U004530,69001.12,IDR,ACTIVE,2024-10-30 22:00:00,2025-10-20 22:00:00
W004531,U004531,120993.67,IDR,ACTIVE,2025-12-04 06:00:00,2026-08-23 00:00:00
W004532,U004532,161847.58,IDR,CLOSED,2025-12-18 11:00:00,2026-08-07 11:00:00
W004533,U004533,60952.81,IDR,ACTIVE,2024-05-05 05:00:00,2024-06-02 05:00:00
W004534,U004534,711630.29,IDR,ACTIVE,2025-07-16 05:00:00,2026-06-24 05:00:00
W004535,U004535,26483.94,IDR,ACTIVE,2025-04-11 13:00:00,2025-10-25 13:00:00
W004536,U004536,22586.68,IDR,ACTIVE,2024-11-01 22:00:00,2025-05-18 22:00:00
W004537,U004537,319254.46,IDR,ACTIVE,2025-11-08 05:00:00,2025-11-16 05:00:00
W004538,U004538,259448.06,IDR,ACTIVE,2026-03-31 14:00:00,2026-08-23 00:00:00
W004539,U004539,30570.21,IDR,ACTIVE,2025-10-23 18:00:00,2026-08-23 00:00:00
W004540,U004540,210171.16,IDR,ACTIVE,2025-01-30 23:00:00,2025-03-30 23:00:00
W004541,U004541,96240.34,IDR,CLOSED,2024-07-08 04:00:00,2025-01-19 04:00:00
W004542,U004542,63052.18,IDR,ACTIVE,2024-11-07 12:00:00,2024-12-06 12:00:00
W004543,U004543,29648.51,IDR,ACTIVE,2025-09-19 17:00:00,2026-08-23 00:00:00
W004544,U004544,54489.11,IDR,ACTIVE,2025-11-11 18:00:00,2026-06-15 18:00:00
W004545,U004545,24692.74,IDR,FROZEN,2024-08-19 02:00:00,2025-10-28 02:00:00
W004546,U004546,46036.19,IDR,ACTIVE,2024-04-09 17:00:00,2024-08-25 17:00:00
W004547,U004547,24137.83,IDR,ACTIVE,2026-01-07 21:00:00,2026-05-09 21:00:00
W004548,U004548,16049.46,IDR,ACTIVE,2025-02-19 00:00:00,2026-03-06 00:00:00
W004549,U004549,216420.75,IDR,ACTIVE,2024-06-06 05:00:00,2025-05-09 05:00:00
W004550,U004550,51229.66,IDR,ACTIVE,2024-07-01 21:00:00,2025-10-28 21:00:00
W004551,U004551,87476.34,IDR,ACTIVE,2026-01-25 12:00:00,2026-08-23 00:00:00
W004552,U004552,35147.15,IDR,ACTIVE,2025-01-27 06:00:00,2026-02-18 06:00:00
W004553,U004553,48913.55,IDR,ACTIVE,2026-06-29 00:00:00,2026-08-23 00:00:00
W004554,U004554,23457.42,IDR,ACTIVE,2025-02-24 13:00:00,2025-06-21 13:00:00
W004555,U004555,322889.15,IDR,ACTIVE,2025-01-22 06:00:00,2026-03-15 06:00:00
W004556,U004556,7943.22,IDR,ACTIVE,2024-09-26 19:00:00,2025-08-23 19:00:00
W004557,U004557,150841.17,IDR,ACTIVE,2026-08-04 01:00:00,2026-08-23 00:00:00
W004558,U004558,34527.51,IDR,ACTIVE,2025-04-08 22:00:00,2025-11-01 22:00:00
W004559,U004559,23365.66,IDR,ACTIVE,2026-04-04 15:00:00,2026-08-23 00:00:00
W004560,U004560,14938.66,IDR,ACTIVE,2024-04-11 22:00:00,2024-10-02 22:00:00
W004561,U004561,68833.96,IDR,ACTIVE,2025-11-13 00:00:00,2026-08-09 00:00:00
W004562,U004562,130936.27,IDR,ACTIVE,2025-08-18 00:00:00,2026-07-16 00:00:00
W004563,U004563,116900.13,IDR,ACTIVE,2025-09-30 10:00:00,2026-08-23 00:00:00
W004564,U004564,39303.41,IDR,ACTIVE,2024-08-18 21:00:00,2025-06-25 21:00:00
W004565,U004565,48517.13,IDR,ACTIVE,2024-03-17 17:00:00,2024-07-06 17:00:00
W004566,U004566,22759.67,IDR,ACTIVE,2025-02-17 13:00:00,2026-01-03 13:00:00
W004567,U004567,26459.93,IDR,FROZEN,2025-05-17 05:00:00,2025-11-17 05:00:00
W004568,U004568,215619.3,IDR,ACTIVE,2026-03-11 22:00:00,2026-08-23 00:00:00
W004569,U004569,10944.26,IDR,ACTIVE,2026-06-04 16:00:00,2026-08-23 00:00:00
W004570,U004570,9825.51,IDR,ACTIVE,2025-11-23 11:00:00,2026-08-23 00:00:00
W004571,U004571,30595.85,IDR,ACTIVE,2025-02-15 13:00:00,2026-06-05 13:00:00
W004572,U004572,318091.36,IDR,ACTIVE,2024-11-29 09:00:00,2026-01-12 09:00:00
W004573,U004573,61749.96,IDR,ACTIVE,2025-12-16 18:00:00,2026-08-23 00:00:00
W004574,U004574,712780.74,IDR,ACTIVE,2025-10-02 09:00:00,2026-08-23 00:00:00
W004575,U004575,43358.39,IDR,ACTIVE,2024-05-27 04:00:00,2024-10-07 04:00:00
W004576,U004576,121406.09,IDR,ACTIVE,2026-08-13 13:00:00,2026-08-23 00:00:00
W004577,U004577,183306.02,IDR,ACTIVE,2024-02-05 01:00:00,2024-08-13 01:00:00
W004578,U004578,551944.84,IDR,ACTIVE,2024-02-17 22:00:00,2024-05-19 22:00:00
W004579,U004579,33175.24,IDR,ACTIVE,2025-09-13 20:00:00,2026-08-23 00:00:00
W004580,U004580,61038.45,IDR,ACTIVE,2026-04-13 19:00:00,2026-08-23 00:00:00
W004581,U004581,50177.65,IDR,ACTIVE,2025-12-02 14:00:00,2026-06-24 14:00:00
W004582,U004582,132844.68,IDR,ACTIVE,2026-03-08 18:00:00,2026-05-07 18:00:00
W004583,U004583,277512.94,IDR,ACTIVE,2025-08-05 16:00:00,2025-09-30 16:00:00
W004584,U004584,276522.49,IDR,ACTIVE,2024-04-07 09:00:00,2025-02-13 09:00:00
W004585,U004585,32473.23,IDR,ACTIVE,2026-04-21 06:00:00,2026-08-23 00:00:00
W004586,U004586,26572.14,IDR,ACTIVE,2025-05-13 16:00:00,2025-09-24 16:00:00
W004587,U004587,117811.09,IDR,ACTIVE,2025-08-15 00:00:00,2025-12-14 00:00:00
W004588,U004588,20310.45,IDR,ACTIVE,2026-07-14 02:00:00,2026-08-23 00:00:00
W004589,U004589,136427.16,IDR,ACTIVE,2024-09-03 08:00:00,2025-06-18 08:00:00
W004590,U004590,60914.08,IDR,FROZEN,2026-02-25 02:00:00,2026-08-23 00:00:00
W004591,U004591,227211.95,IDR,ACTIVE,2026-06-17 15:00:00,2026-08-23 00:00:00
W004592,U004592,187485.09,IDR,ACTIVE,2025-02-19 10:00:00,2025-08-28 10:00:00
W004593,U004593,69122.17,IDR,ACTIVE,2024-12-22 22:00:00,2025-11-28 22:00:00
W004594,U004594,18792.38,IDR,ACTIVE,2024-05-17 08:00:00,2024-08-21 08:00:00
W004595,U004595,20258.59,IDR,ACTIVE,2025-10-26 10:00:00,2026-08-23 00:00:00
W004596,U004596,64140.01,IDR,ACTIVE,2025-01-20 23:00:00,2026-04-12 23:00:00
W004597,U004597,97999.28,IDR,ACTIVE,2026-05-09 10:00:00,2026-08-23 00:00:00
W004598,U004598,44175.9,IDR,ACTIVE,2025-08-10 11:00:00,2026-07-06 11:00:00
W004599,U004599,24379.78,IDR,ACTIVE,2026-06-23 04:00:00,2026-08-23 00:00:00
W004600,U004600,45670.76,IDR,ACTIVE,2024-03-11 19:00:00,2024-08-22 19:00:00
W004601,U004601,229297.82,IDR,ACTIVE,2026-08-05 22:00:00,2026-08-23 00:00:00
W004602,U004602,45683.6,IDR,ACTIVE,2025-01-21 17:00:00,2025-08-10 17:00:00
W004603,U004603,33546.73,IDR,ACTIVE,2025-10-28 06:00:00,2026-08-23 00:00:00
W004604,U004604,19709.9,IDR,ACTIVE,2026-03-07 01:00:00,2026-06-24 01:00:00
W004605,U004605,56808.76,IDR,ACTIVE,2025-11-21 15:00:00,2026-04-19 15:00:00
W004606,U004606,189724.4,IDR,ACTIVE,2025-06-11 13:00:00,2026-01-23 13:00:00
W004607,U004607,200474.03,IDR,ACTIVE,2024-09-06 12:00:00,2025-05-05 12:00:00
W004608,U004608,27611.13,IDR,ACTIVE,2025-03-04 06:00:00,2026-04-03 06:00:00
W004609,U004609,69692.47,IDR,ACTIVE,2026-06-11 02:00:00,2026-08-23 00:00:00
W004610,U004610,30149.95,IDR,FROZEN,2026-04-11 07:00:00,2026-08-21 07:00:00
W004611,U004611,42100.7,IDR,ACTIVE,2025-09-07 22:00:00,2026-05-17 22:00:00
W004612,U004612,55797.28,IDR,ACTIVE,2025-11-23 06:00:00,2026-08-23 00:00:00
W004613,U004613,37097.61,IDR,ACTIVE,2024-04-08 15:00:00,2024-04-08 15:00:00
W004614,U004614,3700.72,IDR,ACTIVE,2024-12-01 03:00:00,2025-02-26 03:00:00
W004615,U004615,324104.8,IDR,ACTIVE,2024-09-10 14:00:00,2025-06-16 14:00:00
W004616,U004616,33341.39,IDR,ACTIVE,2024-06-16 22:00:00,2024-06-29 22:00:00
W004617,U004617,30932.19,IDR,ACTIVE,2025-09-25 15:00:00,2026-06-28 15:00:00
W004618,U004618,27461.6,IDR,ACTIVE,2024-10-16 00:00:00,2024-12-14 00:00:00
W004619,U004619,13942.91,IDR,ACTIVE,2025-01-30 07:00:00,2025-12-20 07:00:00
W004620,U004620,336380.42,IDR,ACTIVE,2025-05-31 00:00:00,2026-02-12 00:00:00
W004621,U004621,59666.31,IDR,ACTIVE,2025-07-13 07:00:00,2025-11-21 07:00:00
W004622,U004622,99296.38,IDR,ACTIVE,2025-02-11 12:00:00,2025-02-15 12:00:00
W004623,U004623,86348.48,IDR,ACTIVE,2024-02-21 21:00:00,2024-12-31 21:00:00
W004624,U004624,36072.85,IDR,ACTIVE,2025-03-01 18:00:00,2025-10-24 18:00:00
W004625,U004625,59475.6,IDR,ACTIVE,2024-04-09 15:00:00,2025-04-04 15:00:00
W004626,U004626,124937.25,IDR,ACTIVE,2026-03-14 17:00:00,2026-08-23 00:00:00
W004627,U004627,15400.83,IDR,ACTIVE,2026-04-21 03:00:00,2026-08-23 00:00:00
W004628,U004628,41368.84,IDR,ACTIVE,2025-12-19 12:00:00,2026-01-31 12:00:00
W004629,U004629,48619.37,IDR,ACTIVE,2024-05-05 00:00:00,2025-01-15 00:00:00
W004630,U004630,35019.28,IDR,ACTIVE,2026-03-15 08:00:00,2026-08-21 08:00:00
W004631,U004631,34404.95,IDR,FROZEN,2025-09-07 19:00:00,2025-10-01 19:00:00
W004632,U004632,71556.29,IDR,ACTIVE,2026-02-27 07:00:00,2026-08-23 00:00:00
W004633,U004633,242990.41,IDR,ACTIVE,2026-07-04 09:00:00,2026-08-23 00:00:00
W004634,U004634,94463.46,IDR,ACTIVE,2024-07-13 22:00:00,2025-10-12 22:00:00
W004635,U004635,26808.36,IDR,ACTIVE,2024-10-08 22:00:00,2024-11-15 22:00:00
W004636,U004636,939618.77,IDR,ACTIVE,2024-03-11 20:00:00,2024-05-22 20:00:00
W004637,U004637,245756.47,IDR,ACTIVE,2026-01-07 22:00:00,2026-04-03 22:00:00
W004638,U004638,37456.27,IDR,ACTIVE,2024-12-19 22:00:00,2026-02-22 22:00:00
W004639,U004639,250203.63,IDR,ACTIVE,2025-10-17 04:00:00,2026-05-25 04:00:00
W004640,U004640,73207.1,IDR,ACTIVE,2024-07-14 00:00:00,2025-01-04 00:00:00
W004641,U004641,19290.98,IDR,ACTIVE,2025-08-02 20:00:00,2026-08-23 00:00:00
W004642,U004642,214437.12,IDR,ACTIVE,2026-01-24 05:00:00,2026-08-23 00:00:00
W004643,U004643,26811.62,IDR,ACTIVE,2026-07-12 00:00:00,2026-08-23 00:00:00
W004644,U004644,99075.42,IDR,ACTIVE,2025-04-09 16:00:00,2026-03-07 16:00:00
W004645,U004645,69302.43,IDR,ACTIVE,2024-03-14 13:00:00,2024-09-12 13:00:00
W004646,U004646,108151.64,IDR,ACTIVE,2026-08-12 10:00:00,2026-08-23 00:00:00
W004647,U004647,369547.59,IDR,ACTIVE,2025-09-29 02:00:00,2026-08-23 00:00:00
W004648,U004648,58608.65,IDR,ACTIVE,2025-02-13 18:00:00,2025-07-25 18:00:00
W004649,U004649,19067.59,IDR,ACTIVE,2025-05-04 17:00:00,2026-01-18 17:00:00
W004650,U004650,30372.59,IDR,ACTIVE,2025-06-13 08:00:00,2026-08-23 00:00:00
W004651,U004651,17886.61,IDR,ACTIVE,2025-04-26 18:00:00,2026-07-29 18:00:00
W004652,U004652,13496.65,IDR,ACTIVE,2024-10-25 06:00:00,2025-10-02 06:00:00
W004653,U004653,185080.43,IDR,ACTIVE,2025-01-13 14:00:00,2025-06-02 14:00:00
W004654,U004654,66895.07,IDR,ACTIVE,2025-08-16 06:00:00,2026-08-23 00:00:00
W004655,U004655,52126.69,IDR,FROZEN,2025-10-14 02:00:00,2026-07-13 02:00:00
W004656,U004656,4594.27,IDR,FROZEN,2025-09-07 05:00:00,2026-01-04 05:00:00
W004657,U004657,38278.25,IDR,FROZEN,2026-08-04 09:00:00,2026-08-23 00:00:00
W004658,U004658,140366.91,IDR,ACTIVE,2024-01-16 13:00:00,2024-02-28 13:00:00
W004659,U004659,286061.28,IDR,ACTIVE,2024-10-19 09:00:00,2025-03-23 09:00:00
W004660,U004660,26101.95,IDR,ACTIVE,2025-04-02 07:00:00,2026-04-11 07:00:00
W004661,U004661,95058.93,IDR,ACTIVE,2026-01-08 07:00:00,2026-08-23 00:00:00
W004662,U004662,170566.24,IDR,ACTIVE,2025-05-07 14:00:00,2026-08-12 14:00:00
W004663,U004663,76671.86,IDR,ACTIVE,2024-02-13 12:00:00,2025-03-13 12:00:00
W004664,U004664,128210.74,IDR,ACTIVE,2025-03-14 20:00:00,2025-04-01 20:00:00
W004665,U004665,18854.44,IDR,ACTIVE,2026-02-22 01:00:00,2026-08-23 00:00:00
W004666,U004666,4581.82,IDR,ACTIVE,2024-01-11 14:00:00,2024-07-02 14:00:00
W004667,U004667,295869.87,IDR,ACTIVE,2026-07-03 23:00:00,2026-08-23 00:00:00
W004668,U004668,141113.84,IDR,ACTIVE,2026-05-20 09:00:00,2026-08-23 00:00:00
W004669,U004669,105469.53,IDR,ACTIVE,2024-09-26 06:00:00,2024-11-18 06:00:00
W004670,U004670,157453.18,IDR,ACTIVE,2025-03-02 22:00:00,2025-06-21 22:00:00
W004671,U004671,44503.86,IDR,FROZEN,2025-02-14 08:00:00,2025-05-17 08:00:00
W004672,U004672,22089.47,IDR,ACTIVE,2024-04-30 18:00:00,2024-05-08 18:00:00
W004673,U004673,18006.08,IDR,ACTIVE,2026-04-01 05:00:00,2026-08-23 00:00:00
W004674,U004674,15729.26,IDR,ACTIVE,2025-06-17 05:00:00,2026-05-11 05:00:00
W004675,U004675,93656.24,IDR,ACTIVE,2026-07-04 17:00:00,2026-08-23 00:00:00
W004676,U004676,39880.52,IDR,ACTIVE,2024-03-16 05:00:00,2025-05-23 05:00:00
W004677,U004677,273922.61,IDR,ACTIVE,2026-03-09 09:00:00,2026-08-23 00:00:00
W004678,U004678,211453.66,IDR,ACTIVE,2024-07-12 21:00:00,2024-08-21 21:00:00
W004679,U004679,140084.95,IDR,ACTIVE,2024-03-15 02:00:00,2025-04-23 02:00:00
W004680,U004680,109309.24,IDR,ACTIVE,2025-01-30 03:00:00,2026-02-20 03:00:00
W004681,U004681,30256.31,IDR,ACTIVE,2025-06-10 15:00:00,2026-01-02 15:00:00
W004682,U004682,35711.66,IDR,ACTIVE,2024-05-01 00:00:00,2025-06-25 00:00:00
W004683,U004683,30125.27,IDR,FROZEN,2024-08-29 19:00:00,2025-03-26 19:00:00
W004684,U004684,21460.4,IDR,ACTIVE,2026-04-14 02:00:00,2026-04-24 02:00:00
W004685,U004685,53713.17,IDR,ACTIVE,2024-05-12 13:00:00,2025-08-02 13:00:00
W004686,U004686,168003.31,IDR,ACTIVE,2024-11-17 16:00:00,2026-02-13 16:00:00
W004687,U004687,50411.2,IDR,ACTIVE,2024-09-22 14:00:00,2025-06-06 14:00:00
W004688,U004688,28729.51,IDR,ACTIVE,2026-04-19 05:00:00,2026-08-23 00:00:00
W004689,U004689,50454.58,IDR,ACTIVE,2026-04-24 04:00:00,2026-08-23 00:00:00
W004690,U004690,71019.2,IDR,ACTIVE,2025-08-25 13:00:00,2026-02-25 13:00:00
W004691,U004691,36806.1,IDR,ACTIVE,2025-02-02 04:00:00,2026-02-23 04:00:00
W004692,U004692,54144.24,IDR,ACTIVE,2025-08-25 06:00:00,2026-06-06 06:00:00
W004693,U004693,916667.18,IDR,ACTIVE,2026-02-21 08:00:00,2026-08-23 00:00:00
W004694,U004694,15315.12,IDR,ACTIVE,2024-12-24 01:00:00,2025-11-10 01:00:00
W004695,U004695,8127.04,IDR,ACTIVE,2024-06-12 09:00:00,2025-06-16 09:00:00
W004696,U004696,66027.49,IDR,ACTIVE,2025-11-16 20:00:00,2026-05-07 20:00:00
W004697,U004697,89281.26,IDR,ACTIVE,2025-06-20 22:00:00,2025-10-17 22:00:00
W004698,U004698,51543.91,IDR,CLOSED,2025-01-31 17:00:00,2025-08-23 17:00:00
W004699,U004699,23165.05,IDR,ACTIVE,2025-10-26 16:00:00,2026-08-23 00:00:00
W004700,U004700,268072.32,IDR,ACTIVE,2025-07-15 23:00:00,2025-11-21 23:00:00
W004701,U004701,62190.89,IDR,ACTIVE,2026-07-26 12:00:00,2026-08-23 00:00:00
W004702,U004702,69151.31,IDR,ACTIVE,2026-05-08 16:00:00,2026-07-08 16:00:00
W004703,U004703,137548.68,IDR,ACTIVE,2025-01-10 09:00:00,2025-11-16 09:00:00
W004704,U004704,49489.43,IDR,CLOSED,2025-12-12 12:00:00,2026-01-03 12:00:00
W004705,U004705,45212.58,IDR,ACTIVE,2026-03-30 19:00:00,2026-08-23 00:00:00
W004706,U004706,268057.95,IDR,ACTIVE,2026-01-18 10:00:00,2026-05-13 10:00:00
W004707,U004707,11740.4,IDR,ACTIVE,2025-11-29 21:00:00,2026-08-23 00:00:00
W004708,U004708,84457.19,IDR,ACTIVE,2025-08-10 07:00:00,2026-08-23 00:00:00
W004709,U004709,77023.78,IDR,ACTIVE,2026-07-18 11:00:00,2026-08-23 00:00:00
W004710,U004710,39470.47,IDR,ACTIVE,2024-09-28 00:00:00,2025-05-31 00:00:00
W004711,U004711,51627.55,IDR,ACTIVE,2026-05-14 14:00:00,2026-08-23 00:00:00
W004712,U004712,240864.92,IDR,ACTIVE,2025-12-01 03:00:00,2026-08-23 00:00:00
W004713,U004713,26733.39,IDR,CLOSED,2024-06-09 09:00:00,2025-06-05 09:00:00
W004714,U004714,127868.31,IDR,ACTIVE,2025-09-02 22:00:00,2026-05-14 22:00:00
W004715,U004715,60303.97,IDR,ACTIVE,2026-05-17 13:00:00,2026-08-23 00:00:00
W004716,U004716,113734.86,IDR,ACTIVE,2024-08-14 02:00:00,2025-02-13 02:00:00
W004717,U004717,90860.49,IDR,ACTIVE,2024-01-24 16:00:00,2025-01-21 16:00:00
W004718,U004718,7757.86,IDR,ACTIVE,2024-01-06 07:00:00,2025-04-16 07:00:00
W004719,U004719,26156.68,IDR,ACTIVE,2025-08-22 08:00:00,2026-08-23 00:00:00
W004720,U004720,29984.58,IDR,ACTIVE,2024-06-28 02:00:00,2024-09-27 02:00:00
W004721,U004721,22960.96,IDR,ACTIVE,2026-05-18 16:00:00,2026-08-02 16:00:00
